student_id,plan_name,plan_id,exit_avg_score,daily_avg_score,n_exit,n_daily
1311,"T1 Number Symbols",1561,30,14,1,5
1440,"T1 Number Symbols",1561,100,100,1,6
1035,"T1 Number Symbols",1596,90,100,1,2
931,"T1 Number Symbols",1597,70,88,1,17
1101,"T1 Number Symbols",1597,100,99,1,16
1140,"T1 Number Symbols",1597,70,94,1,18
1147,"T1 Number Symbols",1597,100,100,1,18
1314,"T1 Number Symbols",1597,100,97,1,18
1357,"T1 Number Symbols",1597,100,100,1,18
927,"T1 Number Symbols",1599,100,100,1,18
1033,"T1 Number Symbols",1599,100,100,1,18
1053,"T1 Number Symbols",1599,100,100,1,18
1092,"T1 Number Symbols",1599,100,100,1,16
1110,"T1 Number Symbols",1599,100,100,1,12
1186,"T1 Number Symbols",1599,100,100,1,18
1302,"T1 Number Symbols",1599,100,100,1,18
921,"T1 Number Symbols",1606,100,97,1,6
1105,"T1 Number Symbols",1606,100,100,1,6
1187,"T1 Number Symbols",1606,100,100,1,6
1218,"T1 Number Symbols",1606,90,94,1,5
1445,"T1 Number Symbols",1606,100,100,1,6
1231,"T1 Number Symbols",1670,90,91,1,6
1265,"T1 Number Symbols",1670,100,91,1,8
1388,"T1 Number Symbols",1670,100,99,1,8
1415,"T1 Number Symbols",1670,100,96,1,5
1462,"T1 Number Symbols",1670,100,89,1,8
1107,"T1 Number Symbols",1688,90,97,1,10
1386,"T1 Number Symbols",1688,90,98,1,12
1028,"T1 Number Symbols",1689,60,81,1,7
1109,"T1 Number Symbols",1689,90,90,1,7
1407,"T1 Number Symbols",1689,40,81,1,7
1505,"T1 Number Symbols",1689,10,47,1,5
2,"T1 Number Symbols",1694,100,100,1,6
24,"T1 Number Symbols",1694,100,100,1,6
79,"T1 Number Symbols",1694,100,100,1,6
80,"T1 Number Symbols",1694,100,100,1,6
90,"T1 Number Symbols",1694,100,100,1,6
98,"T1 Number Symbols",1694,100,100,1,6
1,"T1 Number Symbols",1696,30,89,1,8
7,"T1 Number Symbols",1696,100,98,1,8
9,"T1 Number Symbols",1696,80,97,1,8
13,"T1 Number Symbols",1696,89,99,1,8
88,"T1 Number Symbols",1696,100,99,1,8
93,"T1 Number Symbols",1696,100,100,1,5
1041,"T1 Number Symbols",1722,90,100,1,5
1054,"T1 Number Symbols",1722,100,100,1,6
1125,"T1 Number Symbols",1722,90,100,1,5
1221,"T1 Number Symbols",1722,80,98,1,5
1237,"T1 Number Symbols",1722,100,100,1,6
1276,"T1 Number Symbols",1722,100,100,1,6
1329,"T1 Number Symbols",1722,100,100,1,6
910,"T1 Number Symbols",1723,40,97,1,10
1073,"T1 Number Symbols",1723,90,100,1,8
1360,"T1 Number Symbols",1723,100,100,1,10
1425,"T1 Number Symbols",1723,100,100,1,9
1432,"T1 Number Symbols",1723,20,100,1,9
1471,"T1 Number Symbols",1723,100,100,1,8
1633,"T1 Number Symbols",1723,10,100,1,4
946,"T1 Number Symbols",1804,100,95,1,5
1605,"T1 Number Symbols",1804,100,93,1,6
744,"T1 Number Symbols",1851,60,90,1,4
745,"T1 Number Symbols",1851,100,100,1,3
749,"T1 Number Symbols",1851,100,90,1,4
753,"T1 Number Symbols",1851,60,73,1,4
754,"T1 Number Symbols",1851,20,70,1,4
976,"T1 Number Symbols",2044,100,97,2,9
1457,"T1 Number Symbols",2044,100,97,2,9
1004,"T1 Number Symbols",2104,0,98,1,4
1051,"T1 Number Symbols",2104,0,100,1,4
1102,"T1 Number Symbols",2104,0,84,1,4
1500,"T1 Number Symbols",2104,0,95,1,4
769,"T1 Number Symbols",2110,80,75,1,5
771,"T1 Number Symbols",2110,70,80,1,4
776,"T1 Number Symbols",2110,90,84,1,5
884,"T1 Number Symbols",2110,80,88,1,5
771,"T1 Number Symbols",2114,70,76,1,5
778,"T1 Number Symbols",2114,30,12,1,5
356,"T1 Number Symbols",2143,0,81,1,6
358,"T1 Number Symbols",2143,100,97,1,7
363,"T1 Number Symbols",2143,20,92,1,6
367,"T1 Number Symbols",2143,60,95,1,7
1827,"T1 Number Symbols",2143,90,82,1,1
357,"T1 Number Symbols",2145,80,99,1,7
364,"T1 Number Symbols",2145,70,100,1,7
372,"T1 Number Symbols",2145,100,100,1,7
876,"T1 Number Symbols",2145,60,97,1,7
877,"T1 Number Symbols",2145,90,96,1,7
743,"T1 Number Symbols",2214,50,85,1,4
751,"T1 Number Symbols",2214,30,74,2,4
882,"T1 Number Symbols",2214,30,66,2,4
1642,"T1 Number Symbols",2214,80,100,2,4
744,"T1 Number Symbols",2226,90,94,1,23
751,"T1 Number Symbols",2226,80,86,1,15
753,"T1 Number Symbols",2226,70,83,1,23
882,"T1 Number Symbols",2226,80,93,1,15
26,"T1 Number Symbols",2232,100,100,1,5
29,"T1 Number Symbols",2232,90,100,1,5
91,"T1 Number Symbols",2232,100,100,1,5
989,"T1 Number Symbols",2264,100,98,1,8
1230,"T1 Number Symbols",2264,80,91,1,5
1300,"T1 Number Symbols",2264,80,89,1,5
915,"T1 Number Symbols",2394,100,97,1,6
1000,"T1 Number Symbols",2394,100,97,1,6
1205,"T1 Number Symbols",2394,90,100,1,6
1258,"T1 Number Symbols",2394,80,100,1,2
1613,"T1 Number Symbols",2394,30,97,1,6
954,"T1 Number Symbols",2408,70,83,1,19
1252,"T1 Number Symbols",2408,80,88,1,16
1310,"T1 Number Symbols",2408,90,92,1,15
1427,"T1 Number Symbols",2408,100,76,1,18
1603,"T1 Number Symbols",2408,100,64,1,20
918,"T1 Number Symbols",2414,100,94,1,6
1013,"T1 Number Symbols",2414,100,100,1,6
1031,"T1 Number Symbols",2414,100,89,1,6
1066,"T1 Number Symbols",2414,90,100,1,6
1134,"T1 Number Symbols",2428,100,100,2,9
1141,"T1 Number Symbols",2428,90,100,2,9
1294,"T1 Number Symbols",2428,80,100,1,9
1403,"T1 Number Symbols",2428,100,100,1,6
1420,"T1 Number Symbols",2428,100,100,2,8
1452,"T1 Number Symbols",2428,40,90,1,9
970,"T1 Number Symbols",2487,100,97,2,6
1334,"T1 Number Symbols",2487,90,90,1,7
1412,"T1 Number Symbols",2487,90,100,1,6
1463,"T1 Number Symbols",2487,60,89,1,7
1163,"T1 Number Symbols",2491,100,84,1,5
1320,"T1 Number Symbols",2491,50,28,1,5
1328,"T1 Number Symbols",2491,100,100,1,5
1434,"T1 Number Symbols",2491,30,35,1,2
1455,"T1 Number Symbols",2491,100,64,1,5
895,"T1 Number Symbols",2517,100,100,1,12
1279,"T1 Number Symbols",2517,80,97,1,12
1421,"T1 Number Symbols",2517,90,86,1,12
901,"T1 Number Symbols",2518,100,99,1,12
1127,"T1 Number Symbols",2518,100,100,1,12
1215,"T1 Number Symbols",2518,100,96,1,10
1331,"T1 Number Symbols",2518,100,93,1,12
1359,"T1 Number Symbols",2518,100,100,1,9
980,"T1 Number Symbols",2521,100,99,1,11
1150,"T1 Number Symbols",2521,80,88,1,11
1260,"T1 Number Symbols",2521,100,97,1,12
1381,"T1 Number Symbols",2521,100,95,1,11
910,"T1 Number Symbols",2550,80,76,1,3
1073,"T1 Number Symbols",2550,80,100,1,4
1432,"T1 Number Symbols",2550,70,93,1,4
1468,"T1 Number Symbols",2550,80,75,1,4
942,"T1 Number Symbols",2555,60,65,1,4
1183,"T1 Number Symbols",2555,100,100,1,6
1371,"T1 Number Symbols",2555,100,87,1,6
1048,"T1 Number Symbols",2578,93,93,3,29
1232,"T1 Number Symbols",2578,93,92,3,26
1008,"T1 Number Symbols",2772,100,65,1,8
1274,"T1 Number Symbols",2772,100,98,1,11
1325,"T1 Number Symbols",2772,90,98,1,9
1394,"T1 Number Symbols",2772,80,94,1,9
1091,"T1 Number Symbols",2773,100,98,1,8
1123,"T1 Number Symbols",2773,100,86,1,8
1184,"T1 Number Symbols",2773,40,48,1,8
1277,"T1 Number Symbols",2773,100,96,1,10
1267,"T1 Number Symbols",2803,100,92,1,27
1525,"T1 Number Symbols",2803,100,95,1,27
1028,"T1 Number Symbols",2829,80,95,1,6
1395,"T1 Number Symbols",2829,100,100,1,6
1407,"T1 Number Symbols",2829,90,100,1,5
1505,"T1 Number Symbols",2829,80,87,1,5
893,"T1 Number Symbols",2868,100,97,1,6
947,"T1 Number Symbols",2868,80,94,1,6
962,"T1 Number Symbols",2868,90,97,1,6
1015,"T1 Number Symbols",2868,90,95,1,6
1431,"T1 Number Symbols",2868,90,100,1,2
1503,"T1 Number Symbols",2868,90,98,1,5
930,"T1 Number Symbols",2878,90,96,1,4
990,"T1 Number Symbols",2878,90,69,1,4
1064,"T1 Number Symbols",2878,100,93,1,4
1520,"T1 Number Symbols",2878,80,91,1,1
1530,"T1 Number Symbols",2878,100,98,1,4
944,"T1 Number Symbols",2905,100,100,2,9
1207,"T1 Number Symbols",2905,100,100,2,11
1243,"T1 Number Symbols",2905,100,100,2,11
1351,"T1 Number Symbols",2905,100,100,2,8
1614,"T1 Number Symbols",2905,100,98,2,10
1272,"T1 Number Symbols",2940,90,99,1,6
1480,"T1 Number Symbols",2940,100,91,1,7
943,"T1 Number Symbols",2950,80,87,2,10
1176,"T1 Number Symbols",2950,100,100,2,6
1244,"T1 Number Symbols",2950,70,82,2,9
1307,"T1 Number Symbols",2950,100,100,1,10
1459,"T1 Number Symbols",2950,100,90,2,11
1499,"T1 Number Symbols",2950,90,85,1,10
1339,"T1 Number Symbols",2951,100,100,2,10
1361,"T1 Number Symbols",2951,100,100,1,7
1409,"T1 Number Symbols",2951,100,98,1,11
1441,"T1 Number Symbols",2951,100,100,2,9
1475,"T1 Number Symbols",2951,100,100,2,12
905,"T1 Number Symbols",2961,100,100,1,6
992,"T1 Number Symbols",2961,100,100,1,6
1161,"T1 Number Symbols",2961,100,100,1,6
1437,"T1 Number Symbols",2961,100,100,1,6
1463,"T1 Number Symbols",2961,70,100,1,6
56,"T1 Number Symbols",3070,80,75,1,4
4,"T1 Number Symbols",3071,100,100,1,4
36,"T1 Number Symbols",3071,100,98,1,4
45,"T1 Number Symbols",3071,100,100,1,3
374,"T1 Number Symbols",3084,60,97,1,5
893,"T1 Number Symbols",3123,100,83,1,6
962,"T1 Number Symbols",3123,100,100,1,6
989,"T1 Number Symbols",3123,100,100,1,5
1513,"T1 Number Symbols",3123,100,91,1,6
1196,"T1 Number Symbols",3124,100,92,1,4
1230,"T1 Number Symbols",3124,60,87,1,3
1262,"T1 Number Symbols",3124,100,100,1,6
1300,"T1 Number Symbols",3124,90,100,1,4
942,"T1 Number Symbols",3165,90,82,1,6
1064,"T1 Number Symbols",3165,100,91,1,6
1273,"T1 Number Symbols",3165,100,97,1,6
1313,"T1 Number Symbols",3165,100,95,1,5
1371,"T1 Number Symbols",3165,100,94,1,6
1375,"T1 Number Symbols",3165,100,100,1,6
918,"T1 Number Symbols",3168,100,100,2,6
930,"T1 Number Symbols",3168,100,100,2,6
1013,"T1 Number Symbols",3168,100,100,2,6
1031,"T1 Number Symbols",3168,100,100,2,5
1066,"T1 Number Symbols",3168,100,100,2,6
1183,"T1 Number Symbols",3168,100,100,2,6
1530,"T1 Number Symbols",3168,100,100,2,6
210,"T1 Number Symbols",3182,100,100,1,5
212,"T1 Number Symbols",3182,100,100,1,5
214,"T1 Number Symbols",3182,90,100,1,5
217,"T1 Number Symbols",3182,100,100,1,3
208,"T1 Number Symbols",3206,100,100,1,4
209,"T1 Number Symbols",3206,90,96,1,5
1552,"T1 Number Symbols",3206,100,100,1,4
1553,"T1 Number Symbols",3206,100,100,1,3
1555,"T1 Number Symbols",3206,0,80,1,4
1557,"T1 Number Symbols",3206,100,100,1,5
979,"T1 Number Symbols",3372,100,100,2,5
1019,"T1 Number Symbols",3372,100,100,2,5
1338,"T1 Number Symbols",3372,100,100,2,5
1462,"T1 Number Symbols",3372,100,100,2,5
922,"T1 One-to-One",1,100,90,1,5
937,"T1 One-to-One",1,100,97,1,8
1157,"T1 One-to-One",1,100,100,1,8
1353,"T1 One-to-One",1,100,100,1,7
1384,"T1 One-to-One",1,100,100,1,8
1018,"T1 One-to-One",17,100,90,1,11
1024,"T1 One-to-One",17,100,88,1,9
1240,"T1 One-to-One",17,100,98,1,11
1422,"T1 One-to-One",17,25,87,1,10
1524,"T1 One-to-One",17,100,100,1,1
938,"T1 One-to-One",18,100,100,1,11
1002,"T1 One-to-One",18,100,100,1,11
1062,"T1 One-to-One",18,100,100,1,11
1174,"T1 One-to-One",18,100,100,1,11
1148,"T1 One-to-One",33,100,85,1,17
1304,"T1 One-to-One",33,100,73,1,16
1444,"T1 One-to-One",33,0,35,2,15
1487,"T1 One-to-One",33,100,100,2,17
1625,"T1 One-to-One",33,25,9,1,2
984,"T1 One-to-One",34,75,87,2,18
1027,"T1 One-to-One",34,100,86,1,18
1151,"T1 One-to-One",34,75,100,2,18
1494,"T1 One-to-One",34,63,98,2,18
1209,"T1 One-to-One",35,63,92,2,15
1212,"T1 One-to-One",35,100,59,1,18
1311,"T1 One-to-One",35,75,92,2,18
1397,"T1 One-to-One",35,63,87,2,18
1021,"T1 One-to-One",65,63,80,2,19
1266,"T1 One-to-One",115,75,91,1,10
1429,"T1 One-to-One",115,100,82,1,10
1606,"T1 One-to-One",115,75,100,1,2
1192,"T1 One-to-One",131,100,100,1,5
1235,"T1 One-to-One",131,100,83,1,4
1263,"T1 One-to-One",131,75,93,1,5
1291,"T1 One-to-One",131,25,100,1,5
951,"T1 One-to-One",132,100,83,1,6
1023,"T1 One-to-One",132,100,100,1,5
1097,"T1 One-to-One",132,100,100,1,6
1193,"T1 One-to-One",132,100,92,1,4
1390,"T1 One-to-One",132,100,93,1,5
935,"T1 One-to-One",148,100,75,1,7
1011,"T1 One-to-One",148,100,77,1,7
1088,"T1 One-to-One",148,100,93,1,5
1327,"T1 One-to-One",148,100,90,1,6
1333,"T1 One-to-One",148,100,100,1,5
907,"T1 One-to-One",149,100,82,1,6
988,"T1 One-to-One",149,100,65,1,6
1034,"T1 One-to-One",149,50,76,1,6
1113,"T1 One-to-One",149,100,100,1,6
1224,"T1 One-to-One",149,100,95,1,7
973,"T1 One-to-One",164,50,45,1,5
1015,"T1 One-to-One",164,100,100,1,6
1450,"T1 One-to-One",164,100,75,1,4
1467,"T1 One-to-One",164,100,93,1,5
947,"T1 One-to-One",165,100,60,1,4
1136,"T1 One-to-One",165,100,57,1,5
1439,"T1 One-to-One",165,100,69,1,5
1503,"T1 One-to-One",165,100,80,1,5
1100,"T1 One-to-One",180,100,86,1,6
1489,"T1 One-to-One",180,100,93,1,5
1533,"T1 One-to-One",229,100,84,1,2
1608,"T1 One-to-One",229,100,84,1,2
1518,"T1 One-to-One",230,100,100,1,4
1091,"T1 One-to-One",246,100,94,1,8
1184,"T1 One-to-One",246,75,87,1,8
1274,"T1 One-to-One",247,100,100,1,8
1277,"T1 One-to-One",247,75,84,1,7
1394,"T1 One-to-One",247,100,93,1,8
1483,"T1 One-to-One",247,50,60,1,8
1387,"T1 One-to-One",261,100,100,1,6
1443,"T1 One-to-One",261,100,95,1,6
1458,"T1 One-to-One",261,100,93,1,5
955,"T1 One-to-One",262,100,88,1,6
1166,"T1 One-to-One",262,100,100,1,6
1267,"T1 One-to-One",262,100,100,1,6
1446,"T1 One-to-One",262,100,95,1,5
1081,"T1 One-to-One",277,50,81,1,7
1150,"T1 One-to-One",277,25,92,1,8
1465,"T1 One-to-One",277,0,100,1,8
1477,"T1 One-to-One",277,100,95,1,6
1510,"T1 One-to-One",277,0,69,1,4
1223,"T1 One-to-One",309,75,0,1,1
1363,"T1 One-to-One",309,100,78,1,3
1472,"T1 One-to-One",309,50,83,1,4
1504,"T1 One-to-One",309,100,100,1,5
1138,"T1 One-to-One",325,75,88,1,8
1517,"T1 One-to-One",325,50,100,1,5
940,"T1 One-to-One",357,88,67,2,13
1244,"T1 One-to-One",357,25,83,1,11
1324,"T1 One-to-One",357,50,47,2,13
1361,"T1 One-to-One",357,100,100,1,1
1499,"T1 One-to-One",357,50,87,1,13
925,"T1 One-to-One",373,75,100,1,5
1169,"T1 One-to-One",373,50,100,1,4
1124,"T1 One-to-One",389,100,100,1,15
1288,"T1 One-to-One",389,100,91,1,15
1290,"T1 One-to-One",389,100,100,1,15
923,"T1 One-to-One",405,100,92,1,20
1005,"T1 One-to-One",405,100,75,1,17
1006,"T1 One-to-One",405,100,77,1,15
1009,"T1 One-to-One",405,100,98,1,19
1012,"T1 One-to-One",405,75,76,1,17
1298,"T1 One-to-One",405,100,91,1,18
906,"T1 One-to-One",406,100,92,1,18
1045,"T1 One-to-One",406,0,35,1,8
1119,"T1 One-to-One",406,100,73,1,15
1142,"T1 One-to-One",406,100,87,1,17
1155,"T1 One-to-One",406,100,86,1,16
1356,"T1 One-to-One",406,100,93,1,20
953,"T1 One-to-One",421,0,17,1,6
1164,"T1 One-to-One",421,100,100,2,9
1189,"T1 One-to-One",421,0,37,1,14
1295,"T1 One-to-One",421,100,88,1,8
1350,"T1 One-to-One",421,88,89,2,9
1255,"T1 One-to-One",454,100,100,1,10
1391,"T1 One-to-One",454,100,98,1,8
1470,"T1 One-to-One",454,100,90,1,8
1473,"T1 One-to-One",454,100,97,1,10
1156,"T1 One-to-One",455,100,100,1,10
948,"T1 One-to-One",469,75,100,1,5
1115,"T1 One-to-One",469,50,100,1,6
1139,"T1 One-to-One",469,100,94,1,4
1328,"T1 One-to-One",469,100,100,1,6
1434,"T1 One-to-One",469,100,100,1,6
1502,"T1 One-to-One",469,100,100,1,4
985,"T1 One-to-One",470,100,100,1,6
1163,"T1 One-to-One",470,75,100,1,5
1195,"T1 One-to-One",470,100,100,1,6
1373,"T1 One-to-One",470,100,100,1,5
1455,"T1 One-to-One",470,100,100,1,6
903,"T1 One-to-One",486,50,85,1,8
905,"T1 One-to-One",486,88,100,2,15
966,"T1 One-to-One",486,75,98,2,12
974,"T1 One-to-One",486,100,100,2,14
1412,"T1 One-to-One",486,88,100,2,11
1437,"T1 One-to-One",486,88,100,2,13
890,"T1 One-to-One",502,100,100,1,11
924,"T1 One-to-One",502,25,53,1,17
999,"T1 One-to-One",502,100,100,1,11
1221,"T1 One-to-One",502,100,100,1,17
1246,"T1 One-to-One",502,100,100,1,16
992,"T1 One-to-One",503,100,100,1,9
1216,"T1 One-to-One",503,100,98,1,10
1360,"T1 One-to-One",503,100,100,1,9
1471,"T1 One-to-One",503,100,100,1,10
1633,"T1 One-to-One",503,100,100,1,2
4,"T1 One-to-One",518,100,100,1,8
23,"T1 One-to-One",518,100,92,1,7
50,"T1 One-to-One",518,100,93,1,8
54,"T1 One-to-One",518,100,100,1,7
56,"T1 One-to-One",518,100,95,1,8
1515,"T1 One-to-One",518,100,52,1,5
15,"T1 One-to-One",519,100,89,1,7
32,"T1 One-to-One",519,100,100,1,7
52,"T1 One-to-One",519,100,100,1,7
62,"T1 One-to-One",519,100,75,1,6
73,"T1 One-to-One",519,100,92,1,4
3,"T1 One-to-One",534,100,90,1,6
30,"T1 One-to-One",534,100,95,1,6
41,"T1 One-to-One",534,100,100,1,7
100,"T1 One-to-One",534,100,92,1,7
679,"T1 One-to-One",534,100,95,1,5
8,"T1 One-to-One",535,100,73,1,5
39,"T1 One-to-One",535,100,100,1,3
53,"T1 One-to-One",535,100,100,1,6
57,"T1 One-to-One",535,100,100,1,6
40,"T1 One-to-One",550,75,84,1,9
72,"T1 One-to-One",550,100,100,1,7
82,"T1 One-to-One",550,75,73,1,7
92,"T1 One-to-One",550,100,100,1,7
680,"T1 One-to-One",550,100,100,1,6
10,"T1 One-to-One",551,100,100,1,7
43,"T1 One-to-One",551,100,97,1,7
49,"T1 One-to-One",551,100,100,1,4
58,"T1 One-to-One",551,100,100,1,7
687,"T1 One-to-One",551,100,100,1,7
34,"T1 One-to-One",566,100,100,1,8
37,"T1 One-to-One",566,100,100,1,7
42,"T1 One-to-One",566,100,100,1,8
55,"T1 One-to-One",566,100,100,1,8
31,"T1 One-to-One",582,0,50,1,11
38,"T1 One-to-One",582,75,100,1,12
66,"T1 One-to-One",582,25,75,1,10
71,"T1 One-to-One",582,50,90,1,9
549,"T1 One-to-One",598,100,68,1,6
566,"T1 One-to-One",598,75,96,1,6
626,"T1 One-to-One",598,100,100,1,4
640,"T1 One-to-One",598,0,86,1,6
575,"T1 One-to-One",599,100,96,1,6
577,"T1 One-to-One",599,0,90,1,6
579,"T1 One-to-One",599,100,93,1,5
581,"T1 One-to-One",599,100,100,1,6
587,"T1 One-to-One",599,100,93,1,5
588,"T1 One-to-One",599,100,100,1,5
622,"T1 One-to-One",599,100,100,1,6
546,"T1 One-to-One",600,88,92,2,13
559,"T1 One-to-One",600,100,100,1,5
566,"T1 One-to-One",600,100,83,1,6
577,"T1 One-to-One",600,100,47,1,5
616,"T1 One-to-One",600,88,92,2,12
617,"T1 One-to-One",600,100,85,2,11
640,"T1 One-to-One",600,100,81,1,7
553,"T1 One-to-One",630,100,100,1,4
561,"T1 One-to-One",630,0,54,1,4
611,"T1 One-to-One",630,25,58,1,4
615,"T1 One-to-One",630,100,100,1,4
499,"T1 One-to-One",663,100,94,2,8
502,"T1 One-to-One",663,100,100,1,8
511,"T1 One-to-One",663,100,100,1,8
515,"T1 One-to-One",663,100,98,2,8
525,"T1 One-to-One",663,100,100,2,8
462,"T1 One-to-One",678,100,100,1,8
472,"T1 One-to-One",678,75,100,1,8
483,"T1 One-to-One",678,100,100,1,8
518,"T1 One-to-One",678,100,100,1,8
526,"T1 One-to-One",678,50,100,1,8
532,"T1 One-to-One",678,100,100,1,5
492,"T1 One-to-One",710,100,100,1,15
704,"T1 One-to-One",710,100,100,1,15
709,"T1 One-to-One",747,75,73,1,7
711,"T1 One-to-One",747,100,93,1,12
712,"T1 One-to-One",747,100,93,1,12
738,"T1 One-to-One",747,100,97,1,13
717,"T1 One-to-One",755,100,100,1,11
721,"T1 One-to-One",755,100,98,1,8
1622,"T1 One-to-One",755,100,100,1,2
729,"T1 One-to-One",764,100,100,1,6
734,"T1 One-to-One",764,100,100,1,5
736,"T1 One-to-One",764,100,92,1,6
737,"T1 One-to-One",764,100,100,1,6
739,"T1 One-to-One",764,100,100,1,5
881,"T1 One-to-One",764,100,100,1,6
746,"T1 One-to-One",781,100,100,1,6
750,"T1 One-to-One",781,75,95,1,7
757,"T1 One-to-One",781,100,100,1,7
759,"T1 One-to-One",781,100,100,1,7
882,"T1 One-to-One",781,75,79,1,7
751,"T1 One-to-One",782,100,100,1,6
752,"T1 One-to-One",782,100,100,1,6
753,"T1 One-to-One",782,100,100,1,6
755,"T1 One-to-One",782,0,0,1,3
343,"T1 One-to-One",844,0,90,1,7
346,"T1 One-to-One",844,88,100,2,10
350,"T1 One-to-One",844,100,88,2,7
351,"T1 One-to-One",844,50,80,2,9
360,"T1 One-to-One",844,100,91,2,10
349,"T1 One-to-One",861,100,96,1,11
353,"T1 One-to-One",861,100,100,1,11
355,"T1 One-to-One",861,100,96,1,11
366,"T1 One-to-One",861,100,100,1,11
347,"T1 One-to-One",862,100,87,1,9
352,"T1 One-to-One",862,100,84,1,10
371,"T1 One-to-One",862,100,100,1,11
373,"T1 One-to-One",862,100,98,1,11
790,"T1 One-to-One",877,33,74,1,8
803,"T1 One-to-One",877,100,93,1,5
808,"T1 One-to-One",877,100,97,1,6
817,"T1 One-to-One",877,17,93,2,6
824,"T1 One-to-One",877,100,100,1,6
1649,"T1 One-to-One",877,100,60,1,1
783,"T1 One-to-One",878,100,100,1,5
787,"T1 One-to-One",878,84,100,2,6
819,"T1 One-to-One",878,0,72,1,5
820,"T1 One-to-One",878,50,95,2,6
823,"T1 One-to-One",878,0,65,1,6
1599,"T1 One-to-One",878,100,100,1,3
791,"T1 One-to-One",893,100,100,1,5
793,"T1 One-to-One",893,100,100,1,5
797,"T1 One-to-One",893,100,100,1,3
825,"T1 One-to-One",893,100,100,1,5
826,"T1 One-to-One",893,100,100,1,5
796,"T1 One-to-One",894,100,100,1,4
798,"T1 One-to-One",894,100,100,1,4
813,"T1 One-to-One",894,100,100,1,4
814,"T1 One-to-One",909,100,100,1,4
838,"T1 One-to-One",909,100,100,1,5
840,"T1 One-to-One",909,100,100,1,1
844,"T1 One-to-One",909,100,100,1,5
856,"T1 One-to-One",909,100,100,1,5
871,"T1 One-to-One",909,100,100,1,5
875,"T1 One-to-One",909,100,100,1,4
832,"T1 One-to-One",925,100,100,1,5
852,"T1 One-to-One",925,100,100,1,5
860,"T1 One-to-One",925,100,100,1,5
863,"T1 One-to-One",925,100,100,1,5
866,"T1 One-to-One",925,100,100,1,4
873,"T1 One-to-One",925,100,100,1,5
1541,"T1 One-to-One",989,100,100,1,5
195,"T1 One-to-One",1005,25,94,1,13
203,"T1 One-to-One",1005,100,100,1,15
204,"T1 One-to-One",1005,25,97,1,15
205,"T1 One-to-One",1005,100,100,1,15
1546,"T1 One-to-One",1005,100,100,1,14
1547,"T1 One-to-One",1005,100,100,1,14
1548,"T1 One-to-One",1005,100,85,1,13
213,"T1 One-to-One",1018,100,95,1,6
216,"T1 One-to-One",1018,100,95,1,6
1552,"T1 One-to-One",1018,100,100,1,6
1553,"T1 One-to-One",1018,100,100,1,6
1554,"T1 One-to-One",1018,100,100,1,6
1177,"T1 One-to-One",1456,100,91,1,10
1269,"T1 One-to-One",1456,100,64,1,9
1627,"T1 One-to-One",1456,75,98,1,10
3,"T1 One-to-One",1474,100,100,1,10
679,"T1 One-to-One",1474,100,95,1,9
885,"T1 One-to-One",1474,100,78,1,9
988,"T1 One-to-One",1899,50,100,2,4
1416,"T1 One-to-One",1899,38,100,2,6
1602,"T1 One-to-One",1899,75,100,2,6
1461,"T1 One-to-One",2127,75,88,1,11
1483,"T1 One-to-One",2127,50,72,1,12
1498,"T1 One-to-One",2127,75,98,1,9
1528,"T1 One-to-One",2127,50,52,1,12
1531,"T1 One-to-One",2127,100,76,1,11
1590,"T1 One-to-One",2127,50,62,1,12
1291,"T1 One-to-One",2642,50,100,2,6
984,"T1 Oral Comprehension",42,100,98,1,10
1027,"T1 Oral Comprehension",42,100,90,1,9
1148,"T1 Oral Comprehension",42,100,100,1,10
1397,"T1 Oral Comprehension",42,100,100,1,11
1209,"T1 Oral Comprehension",43,100,95,1,4
1311,"T1 Oral Comprehension",43,100,96,1,10
1348,"T1 Oral Comprehension",43,100,98,1,9
1379,"T1 Oral Comprehension",43,100,100,1,8
1440,"T1 Oral Comprehension",43,100,98,1,10
917,"T1 Oral Comprehension",74,100,98,2,11
1206,"T1 Oral Comprehension",74,60,62,2,9
1249,"T1 Oral Comprehension",74,100,62,1,11
1427,"T1 Oral Comprehension",74,100,76,2,11
1436,"T1 Oral Comprehension",74,90,86,2,11
1603,"T1 Oral Comprehension",74,40,20,2,2
1097,"T1 Oral Comprehension",139,100,100,1,6
1235,"T1 Oral Comprehension",139,80,33,1,6
1447,"T1 Oral Comprehension",139,100,100,1,6
1023,"T1 Oral Comprehension",140,100,100,1,7
1192,"T1 Oral Comprehension",140,100,100,1,7
1390,"T1 Oral Comprehension",140,100,87,1,6
988,"T1 Oral Comprehension",156,40,62,1,5
994,"T1 Oral Comprehension",156,80,95,1,5
1034,"T1 Oral Comprehension",156,80,93,1,6
1176,"T1 Oral Comprehension",156,80,95,1,5
1416,"T1 Oral Comprehension",156,60,60,1,6
935,"T1 Oral Comprehension",157,100,95,1,5
1194,"T1 Oral Comprehension",157,80,96,1,6
1286,"T1 Oral Comprehension",157,80,81,1,4
1333,"T1 Oral Comprehension",157,100,96,1,5
1486,"T1 Oral Comprehension",157,80,100,1,2
907,"T1 Oral Comprehension",158,80,84,1,6
1088,"T1 Oral Comprehension",158,80,96,1,6
1113,"T1 Oral Comprehension",158,80,96,1,6
1143,"T1 Oral Comprehension",158,80,96,1,6
908,"T1 Oral Comprehension",237,100,99,1,10
