studentId,period,assessment,subassessment,updated_at,value
ECR11032,PM2,ECRLL,rhy,2016-01-13,3
ECR11032,PM3,ECRLL,rhy,2016-03-08,3
ECR11033,BAS,ECRLL,rhy,2015-09-05,1
ECR11033,PM1,ECRLL,rhy,2015-11-13,2
ECR11033,PM2,ECRLL,rhy,2016-01-13,1
ECR11033,PM3,ECRLL,rhy,2016-03-08,5
ECR11034,BAS,ECRLL,rhy,2015-09-09,1
ECR11034,PM1,ECRLL,rhy,2015-10-29,2
ECR11034,PM2,ECRLL,rhy,2016-01-13,3
ECR11034,PM3,ECRLL,rhy,2016-03-08,3
ECR11035,BAS,ECRLL,rhy,2015-09-10,1
ECR11035,PM1,ECRLL,rhy,2015-10-28,1
ECR11035,PM2,ECRLL,rhy,2016-01-13,4
ECR11035,PM3,ECRLL,rhy,2016-03-08,4
ECR11036,BAS,ECRLL,rhy,2015-09-09,2
ECR11036,PM1,ECRLL,rhy,2015-10-28,1
ECR11036,PM2,ECRLL,rhy,2016-01-13,2
ECR11036,PM3,ECRLL,rhy,2016-03-08,4
ECR11037,BAS,ECRLL,rhy,2015-09-09,4
ECR11037,PM3,ECRLL,rhy,2016-03-10,4
ECR11038,BAS,ECRLL,rhy,2015-09-09,1
ECR11038,PM1,ECRLL,rhy,2015-10-28,2
ECR11038,PM2,ECRLL,rhy,2016-01-13,5
ECR11038,PM3,ECRLL,rhy,2016-03-08,4
ECR11039,BAS,ECRLL,rhy,2015-09-09,0
ECR11039,PM1,ECRLL,rhy,2015-10-29,1
ECR11039,PM2,ECRLL,rhy,2016-01-13,4
ECR11039,PM3,ECRLL,rhy,2016-03-08,4
ECR11040,BAS,ECRLL,rhy,2015-09-10,1
ECR11040,PM1,ECRLL,rhy,2015-10-28,5
ECR11040,PM2,ECRLL,rhy,2016-01-13,4
ECR11040,PM3,ECRLL,rhy,2016-03-08,5
ECR11041,BAS,ECRLL,rhy,2015-09-10,NULL
ECR11042,BAS,ECRLL,rhy,2015-09-09,1
ECR11042,PM1,ECRLL,rhy,2015-10-28,1
ECR11042,PM2,ECRLL,rhy,2016-01-13,1
ECR11042,PM3,ECRLL,rhy,2016-03-08,4
ECR11043,BAS,ECRLL,rhy,2015-09-10,1
ECR11043,PM1,ECRLL,rhy,2015-10-28,1
ECR11043,PM2,ECRLL,rhy,2016-01-13,1
ECR11043,PM3,ECRLL,rhy,2016-03-17,3
ECR11044,BAS,ECRLL,rhy,2015-09-09,3
ECR11044,PM1,ECRLL,rhy,2015-10-28,5
ECR11044,PM2,ECRLL,rhy,2016-01-13,4
ECR11044,PM3,ECRLL,rhy,2016-03-08,4
ECR11045,BAS,ECRLL,rhy,2015-09-09,2
ECR11045,PM1,ECRLL,rhy,2015-10-28,3
ECR11045,PM2,ECRLL,rhy,2016-01-13,4
ECR11045,PM3,ECRLL,rhy,2016-03-08,4
ECR11046,BAS,ECRLL,rhy,2015-09-09,NULL
ECR11047,BAS,ECRLL,rhy,2015-09-09,4
ECR11048,BAS,ECRLL,rhy,2015-09-09,0
ECR11048,PM1,ECRLL,rhy,2015-10-28,0
ECR11048,PM2,ECRLL,rhy,2016-01-13,0
ECR11048,PM3,ECRLL,rhy,2016-03-17,0
ECR11049,BAS,ECRLL,rhy,2015-09-10,NULL
ECR11050,BAS,ECRLL,rhy,2015-09-10,NULL
ECR11051,BAS,ECRLL,rhy,2015-09-10,NULL
ECR11052,BAS,ECRLL,rhy,2015-09-10,NULL
ECR11053,BAS,ECRLL,rhy,2015-09-09,3
ECR11053,PM1,ECRLL,rhy,2015-10-30,0
ECR11054,BAS,ECRLL,rhy,2015-09-10,NULL
ECR11055,BAS,ECRLL,rhy,2015-09-03,NULL
ECR11056,BAS,ECRLL,rhy,2015-09-10,0
ECR11056,PM1,ECRLL,rhy,2015-10-27,3
ECR11056,PM2,ECRLL,rhy,2016-01-08,4
ECR11056,PM3,ECRLL,rhy,2016-03-14,5
ECR11057,BAS,ECRLL,rhy,2015-09-03,NULL
ECR11058,BAS,ECRLL,rhy,2015-09-03,NULL
ECR11059,BAS,ECRLL,rhy,2015-09-10,1
ECR11059,PM1,ECRLL,rhy,2015-10-27,3
ECR11059,PM2,ECRLL,rhy,2015-11-02,3
ECR11059,PM3,ECRLL,rhy,2016-03-14,5
ECR11060,BAS,ECRLL,rhy,2015-09-10,0
ECR11060,PM1,ECRLL,rhy,2015-10-27,2
ECR11060,PM2,ECRLL,rhy,2016-01-11,4
ECR11061,BAS,ECRLL,rhy,2015-09-03,NULL
ECR11062,BAS,ECRLL,rhy,2015-09-10,2
ECR11062,PM1,ECRLL,rhy,2015-12-07,1
ECR11062,PM2,ECRLL,rhy,2016-01-08,4
ECR11063,BAS,ECRLL,rhy,2015-09-03,NULL
ECR11064,BAS,ECRLL,rhy,2015-09-03,NULL
ECR11065,BAS,ECRLL,rhy,2015-09-10,NULL
ECR11066,BAS,ECRLL,rhy,2015-09-09,4
ECR11066,PM1,ECRLL,rhy,2015-10-27,4
ECR11066,PM2,ECRLL,rhy,2016-01-08,NULL
ECR11067,BAS,ECRLL,rhy,2015-09-03,NULL
ECR11068,BAS,ECRLL,rhy,2015-09-03,NULL
ECR11069,BAS,ECRLL,rhy,2015-09-10,NULL
ECR11070,BAS,ECRLL,rhy,2015-09-10,4
ECR11070,PM1,ECRLL,rhy,2015-10-27,4
ECR11070,PM2,ECRLL,rhy,2015-10-27,4
ECR11071,BAS,ECRLL,rhy,2015-09-03,NULL
ECR11072,BAS,ECRLL,rhy,2015-09-03,NULL
ECR11073,BAS,ECRLL,rhy,2015-09-10,NULL
ECR11074,BAS,ECRLL,rhy,2015-09-09,3
ECR11074,PM1,ECRLL,rhy,2015-10-29,2
ECR11074,PM2,ECRLL,rhy,2016-01-11,4
ECR11074,PM3,ECRLL,rhy,2016-03-14,4
ECR11075,BAS,ECRLL,rhy,2015-09-09,2
ECR11075,PM1,ECRLL,rhy,2015-10-28,1
ECR11075,PM2,ECRLL,rhy,2016-01-11,5
ECR11075,PM3,ECRLL,rhy,2016-03-14,5
ECR11076,BAS,ECRLL,rhy,2015-09-10,NULL
ECR11077,BAS,ECRLL,rhy,2015-09-10,NULL
ECR11078,BAS,ECRLL,rhy,2015-09-04,0
ECR11078,PM1,ECRLL,rhy,2015-10-27,2
ECR11078,PM2,ECRLL,rhy,2016-01-27,4
ECR11078,PM3,ECRLL,rhy,2016-03-17,4
ECR11079,BAS,ECRLL,rhy,2015-09-09,1
ECR11079,PM1,ECRLL,rhy,2015-11-06,2
ECR11079,PM2,ECRLL,rhy,2016-01-11,5
ECR11079,PM3,ECRLL,rhy,2016-03-21,5
ECR11080,BAS,ECRLL,rhy,2015-10-22,2
ECR11080,PM1,ECRLL,rhy,2015-11-04,1
ECR11080,PM2,ECRLL,rhy,2016-01-14,2
ECR11081,BAS,ECRLL,rhy,2015-10-22,3
ECR11081,PM1,ECRLL,rhy,2015-11-04,1
ECR11081,PM2,ECRLL,rhy,2016-01-13,3
ECR11081,PM3,ECRLL,rhy,2016-04-11,0
ECR11082,BAS,ECRLL,rhy,2015-09-09,1
ECR11082,PM1,ECRLL,rhy,2015-11-02,2
ECR11082,PM2,ECRLL,rhy,2016-01-11,1
ECR11082,PM3,ECRLL,rhy,2016-03-21,4
ECR11083,BAS,ECRLL,rhy,2015-09-09,2
ECR11083,PM1,ECRLL,rhy,2015-11-06,3
ECR11083,PM2,ECRLL,rhy,2016-01-07,2
ECR11083,PM3,ECRLL,rhy,2016-03-21,1
ECR11084,BAS,ECRLL,rhy,2015-10-22,0
ECR11084,PM1,ECRLL,rhy,2015-11-04,2
ECR11084,PM2,ECRLL,rhy,2016-01-14,2
ECR11084,PM3,ECRLL,rhy,2016-04-11,3
ECR11085,BAS,ECRLL,rhy,2015-09-09,2
ECR11085,PM1,ECRLL,rhy,2015-11-03,2
ECR11085,PM2,ECRLL,rhy,2016-01-07,2
ECR11085,PM3,ECRLL,rhy,2016-03-21,5
ECR11086,BAS,ECRLL,rhy,2015-09-09,1
ECR11086,PM1,ECRLL,rhy,2015-11-02,2
ECR11086,PM2,ECRLL,rhy,2016-01-07,2
ECR11086,PM3,ECRLL,rhy,2016-03-28,0
ECR11087,BAS,ECRLL,rhy,2015-10-22,2
ECR11087,PM1,ECRLL,rhy,2015-11-04,2
ECR11087,PM2,ECRLL,rhy,2016-01-14,1
ECR11087,PM3,ECRLL,rhy,2016-04-11,1
ECR11088,BAS,ECRLL,rhy,2015-10-22,3
ECR11088,PM1,ECRLL,rhy,2015-11-04,3
ECR11088,PM2,ECRLL,rhy,2016-01-14,2
ECR11088,PM3,ECRLL,rhy,2016-04-11,1
ECR11089,BAS,ECRLL,rhy,2015-10-22,3
ECR11089,PM1,ECRLL,rhy,2015-11-04,1
ECR11089,PM2,ECRLL,rhy,2016-01-14,2
ECR11089,PM3,ECRLL,rhy,2016-04-11,1
ECR11090,BAS,ECRLL,rhy,2015-09-09,3
ECR11090,PM1,ECRLL,rhy,2015-11-02,3
ECR11090,PM2,ECRLL,rhy,2016-01-07,2
ECR11090,PM3,ECRLL,rhy,2016-03-21,2
ECR11091,BAS,ECRLL,rhy,2015-10-22,1
ECR11091,PM1,ECRLL,rhy,2015-11-04,3
ECR11091,PM2,ECRLL,rhy,2016-01-13,4
ECR11091,PM3,ECRLL,rhy,2016-04-11,5
ECR11092,BAS,ECRLL,rhy,2015-10-22,1
ECR11092,PM1,ECRLL,rhy,2015-11-04,1
ECR11092,PM2,ECRLL,rhy,2016-01-13,3
ECR11092,PM3,ECRLL,rhy,2016-04-11,1
ECR11093,BAS,ECRLL,rhy,2015-10-22,3
ECR11093,PM1,ECRLL,rhy,2015-11-06,1
ECR11093,PM2,ECRLL,rhy,2016-01-14,4
ECR11093,PM3,ECRLL,rhy,2016-04-11,2
ECR11094,BAS,ECRLL,rhy,2015-10-22,2
ECR11094,PM1,ECRLL,rhy,2015-11-04,4
ECR11094,PM2,ECRLL,rhy,2016-01-13,2
ECR11094,PM3,ECRLL,rhy,2016-04-11,2
ECR11095,BAS,ECRLL,rhy,2015-09-09,5
ECR11095,PM1,ECRLL,rhy,2015-11-02,5
ECR11095,PM2,ECRLL,rhy,2016-01-11,4
ECR11095,PM3,ECRLL,rhy,2016-03-21,5
ECR11096,BAS,ECRLL,rhy,2015-10-22,2
ECR11097,BAS,ECRLL,rhy,2015-09-09,2
ECR11097,PM1,ECRLL,rhy,2015-11-02,2
ECR11098,BAS,ECRLL,rhy,2015-10-22,2
ECR11098,PM1,ECRLL,rhy,2015-11-04,3
ECR11098,PM2,ECRLL,rhy,2016-01-14,2
ECR11099,BAS,ECRLL,rhy,2015-09-09,2
ECR11099,PM1,ECRLL,rhy,2015-11-03,2
ECR11099,PM2,ECRLL,rhy,2016-01-11,4
ECR11099,PM3,ECRLL,rhy,2016-03-21,2
ECR11100,BAS,ECRLL,rhy,2015-09-09,0
ECR11100,PM1,ECRLL,rhy,2015-11-03,1
ECR11100,PM2,ECRLL,rhy,2016-01-07,3
ECR11100,PM3,ECRLL,rhy,2016-03-28,4
ECR11101,BAS,ECRLL,rhy,2015-10-22,1
ECR11101,PM1,ECRLL,rhy,2015-11-04,1
ECR11101,PM2,ECRLL,rhy,2016-01-13,2
ECR11101,PM3,ECRLL,rhy,2016-04-11,4
ECR11102,BAS,ECRLL,rhy,2015-09-09,1
ECR11102,PM1,ECRLL,rhy,2015-11-04,1
ECR11103,BAS,ECRLL,rhy,2015-09-09,1
ECR11103,PM1,ECRLL,rhy,2015-11-02,2
ECR11103,PM2,ECRLL,rhy,2016-01-11,4
ECR11103,PM3,ECRLL,rhy,2016-03-21,5
ECR11104,BAS,ECRLL,rhy,2015-09-09,0
ECR11104,PM1,ECRLL,rhy,2015-11-02,1
ECR11105,BAS,ECRLL,rhy,2015-10-22,1
ECR11105,PM1,ECRLL,rhy,2015-11-04,1
ECR11106,BAS,ECRLL,rhy,2015-09-09,0
ECR11106,PM1,ECRLL,rhy,2015-11-04,1
ECR11106,PM2,ECRLL,rhy,2016-01-11,3
ECR11106,PM3,ECRLL,rhy,2016-03-21,0
ECR11107,BAS,ECRLL,rhy,2015-09-09,4
ECR11107,PM1,ECRLL,rhy,2015-11-02,4
ECR11107,PM2,ECRLL,rhy,2016-01-07,4
ECR11107,PM3,ECRLL,rhy,2016-03-21,4
ECR11108,BAS,ECRLL,rhy,2015-10-22,0
ECR11108,PM1,ECRLL,rhy,2015-11-04,0
ECR11108,PM2,ECRLL,rhy,2016-01-13,2
ECR11108,PM3,ECRLL,rhy,2016-04-11,1
ECR11109,BAS,ECRLL,rhy,2015-10-22,1
ECR11109,PM1,ECRLL,rhy,2015-11-03,1
ECR11109,PM2,ECRLL,rhy,2016-01-14,4
ECR11109,PM3,ECRLL,rhy,2016-04-11,0
ECR11110,BAS,ECRLL,rhy,2015-09-09,2
ECR11110,PM1,ECRLL,rhy,2015-11-02,1
ECR11110,PM2,ECRLL,rhy,2016-01-11,1
ECR11110,PM3,ECRLL,rhy,2016-03-21,2
ECR11111,BAS,ECRLL,rhy,2015-09-09,2
ECR11111,PM1,ECRLL,rhy,2015-11-04,0
ECR11111,PM2,ECRLL,rhy,2016-01-07,2
ECR11111,PM3,ECRLL,rhy,2016-03-28,1
ECR11112,BAS,ECRLL,rhy,2015-10-22,2
ECR11112,PM1,ECRLL,rhy,2015-11-04,1
ECR11112,PM2,ECRLL,rhy,2016-01-13,3
ECR11112,PM3,ECRLL,rhy,2016-04-11,3
ECR11113,BAS,ECRLL,rhy,2015-09-09,0
ECR11113,PM1,ECRLL,rhy,2015-11-02,1
ECR11113,PM2,ECRLL,rhy,2016-01-07,2
ECR11114,BAS,ECRLL,rhy,2015-09-09,0
ECR11114,PM1,ECRLL,rhy,2015-11-02,1
ECR11114,PM2,ECRLL,rhy,2016-01-07,1
ECR11114,PM3,ECRLL,rhy,2016-03-21,1
ECR11115,BAS,ECRLL,rhy,2015-10-22,2
ECR11115,PM1,ECRLL,rhy,2015-11-04,1
ECR11115,PM2,ECRLL,rhy,2016-01-13,2
ECR11115,PM3,ECRLL,rhy,2016-04-11,2
ECR11116,BAS,ECRLL,rhy,2015-10-22,1
ECR11116,PM1,ECRLL,rhy,2015-11-12,2
ECR11116,PM2,ECRLL,rhy,2016-01-14,3
ECR11116,PM3,ECRLL,rhy,2016-04-11,5
ECR11117,BAS,ECRLL,rhy,2015-09-09,1
ECR11117,PM1,ECRLL,rhy,2015-11-06,3
ECR11117,PM2,ECRLL,rhy,2016-01-07,3
ECR11117,PM3,ECRLL,rhy,2016-03-21,2
ECR11118,BAS,ECRLL,rhy,2015-09-09,2
ECR11118,PM1,ECRLL,rhy,2015-11-03,3
ECR11118,PM2,ECRLL,rhy,2016-01-07,1
ECR11118,PM3,ECRLL,rhy,2016-03-21,1
ECR11119,BAS,ECRLL,rhy,2015-10-22,2
ECR11119,PM1,ECRLL,rhy,2015-11-04,3
ECR11119,PM2,ECRLL,rhy,2016-01-14,5
ECR11119,PM3,ECRLL,rhy,2016-04-11,5
ECR11120,BAS,ECRLL,rhy,2015-10-22,1
ECR11120,PM1,ECRLL,rhy,2015-11-04,1
ECR11120,PM2,ECRLL,rhy,2016-01-14,2
ECR11121,BAS,ECRLL,rhy,2015-09-08,2
ECR11121,PM1,ECRLL,rhy,2015-11-04,2
ECR11121,PM2,ECRLL,rhy,2016-01-20,5
ECR11121,PM3,ECRLL,rhy,2016-03-14,5
ECR11122,BAS,ECRLL,rhy,2015-09-08,2
ECR11122,PM1,ECRLL,rhy,2015-11-05,4
ECR11122,PM2,ECRLL,rhy,2016-01-20,4
ECR11122,PM3,ECRLL,rhy,2016-03-14,5
ECR11123,BAS,ECRLL,rhy,2015-09-12,2
ECR11123,PM1,ECRLL,rhy,2015-11-06,3
ECR11123,PM2,ECRLL,rhy,2016-01-20,4
ECR11123,PM3,ECRLL,rhy,2016-03-28,1
ECR11124,BAS,ECRLL,rhy,2015-09-08,2
ECR11124,PM1,ECRLL,rhy,2015-11-03,2
ECR11124,PM2,ECRLL,rhy,2016-01-20,3
ECR11124,PM3,ECRLL,rhy,2016-03-28,4
ECR11125,BAS,ECRLL,rhy,2015-09-08,0
ECR11126,BAS,ECRLL,rhy,2015-09-12,5
ECR11126,PM1,ECRLL,rhy,2015-11-06,5
ECR11126,PM2,ECRLL,rhy,2016-01-19,4
ECR11126,PM3,ECRLL,rhy,2016-03-28,4
ECR11127,BAS,ECRLL,rhy,2015-09-08,1
ECR11127,PM1,ECRLL,rhy,2015-11-05,0
ECR11127,PM2,ECRLL,rhy,2016-01-20,2
ECR11127,PM3,ECRLL,rhy,2016-03-21,3
ECR11128,BAS,ECRLL,rhy,2015-09-12,0
ECR11128,PM1,ECRLL,rhy,2015-11-06,1
ECR11128,PM2,ECRLL,rhy,2016-01-19,1
ECR11128,PM3,ECRLL,rhy,2016-03-28,1
ECR11129,BAS,ECRLL,rhy,2015-09-12,1
ECR11129,PM1,ECRLL,rhy,2015-11-06,1
ECR11129,PM2,ECRLL,rhy,2016-01-19,3
ECR11129,PM3,ECRLL,rhy,2016-03-28,4
ECR11131,BAS,ECRLL,rhy,2015-09-08,1
ECR11131,PM1,ECRLL,rhy,2015-11-03,1
ECR11131,PM2,ECRLL,rhy,2016-01-20,3
ECR11131,PM3,ECRLL,rhy,2016-03-28,1
ECR11132,BAS,ECRLL,rhy,2015-09-12,3
ECR11132,PM1,ECRLL,rhy,2015-11-06,3
ECR11132,PM2,ECRLL,rhy,2016-01-20,2
ECR11132,PM3,ECRLL,rhy,2016-03-28,5
ECR11133,BAS,ECRLL,rhy,2015-09-08,1
ECR11133,PM1,ECRLL,rhy,2015-11-04,1
ECR11133,PM2,ECRLL,rhy,2016-01-20,3
ECR11133,PM3,ECRLL,rhy,2016-03-28,2
ECR11134,BAS,ECRLL,rhy,2015-09-12,4
ECR11134,PM1,ECRLL,rhy,2015-11-06,2
ECR11134,PM2,ECRLL,rhy,2016-01-20,4
ECR11134,PM3,ECRLL,rhy,2016-03-28,4
ECR11135,BAS,ECRLL,rhy,2015-09-12,4
ECR11135,PM1,ECRLL,rhy,2015-11-06,4
ECR11135,PM2,ECRLL,rhy,2016-01-20,5
ECR11135,PM3,ECRLL,rhy,2016-03-28,4
ECR11136,BAS,ECRLL,rhy,2015-09-08,3
ECR11136,PM1,ECRLL,rhy,2015-11-05,1
ECR11136,PM2,ECRLL,rhy,2016-01-20,3
ECR11136,PM3,ECRLL,rhy,2016-03-21,5
ECR11137,BAS,ECRLL,rhy,2015-09-18,1
ECR11137,PM1,ECRLL,rhy,2015-11-04,0
ECR11137,PM2,ECRLL,rhy,2016-01-19,0
ECR11137,PM3,ECRLL,rhy,2016-03-22,2
ECR11138,BAS,ECRLL,rhy,2015-10-22,0
ECR11138,PM1,ECRLL,rhy,2015-11-05,3
ECR11138,PM2,ECRLL,rhy,2016-01-19,4
ECR11138,PM3,ECRLL,rhy,2016-03-22,4
ECR11139,BAS,ECRLL,rhy,2015-09-19,3
ECR11139,PM1,ECRLL,rhy,2015-11-05,1
ECR11139,PM2,ECRLL,rhy,2016-01-19,5
ECR11139,PM3,ECRLL,rhy,2016-03-17,5
ECR11140,BAS,ECRLL,rhy,2015-09-10,1
ECR11140,PM1,ECRLL,rhy,2015-10-28,1
ECR11140,PM2,ECRLL,rhy,2016-01-08,5
ECR11140,PM3,ECRLL,rhy,2016-03-07,5
ECR11141,BAS,ECRLL,rhy,2015-09-10,2
ECR11141,PM1,ECRLL,rhy,2015-10-26,3
ECR11141,PM2,ECRLL,rhy,2016-01-07,5
ECR11141,PM3,ECRLL,rhy,2016-03-10,5
ECR11142,BAS,ECRLL,rhy,2015-09-10,2
ECR11142,PM1,ECRLL,rhy,2015-10-29,3
ECR11142,PM2,ECRLL,rhy,2016-01-13,3
ECR11142,PM3,ECRLL,rhy,2016-03-08,4
ECR11143,BAS,ECRLL,rhy,2015-09-10,2
ECR11143,PM1,ECRLL,rhy,2015-10-28,1
ECR11143,PM2,ECRLL,rhy,2016-01-13,5
ECR11143,PM3,ECRLL,rhy,2016-03-10,4
ECR11144,BAS,ECRLL,rhy,2015-09-10,4
ECR11144,PM1,ECRLL,rhy,2015-10-28,3
ECR11144,PM2,ECRLL,rhy,2016-01-13,4
ECR11144,PM3,ECRLL,rhy,2016-03-08,5
ECR11145,BAS,ECRLL,rhy,2015-09-16,2
ECR11145,PM1,ECRLL,rhy,2015-10-28,3
ECR11145,PM2,ECRLL,rhy,2016-01-11,5
ECR11145,PM3,ECRLL,rhy,2016-03-14,5
ECR11146,BAS,ECRLL,rhy,2015-09-25,3
ECR11146,PM1,ECRLL,rhy,2015-10-22,3
ECR11146,PM2,ECRLL,rhy,2016-01-08,3
ECR11146,PM3,ECRLL,rhy,2016-03-16,4
ECR11147,BAS,ECRLL,rhy,2015-09-18,2
ECR11147,PM1,ECRLL,rhy,2015-11-05,2
ECR11147,PM2,ECRLL,rhy,2016-01-14,0
ECR11147,PM3,ECRLL,rhy,2016-03-22,1
ECR11148,BAS,ECRLL,rhy,2015-09-23,4
ECR11148,PM1,ECRLL,rhy,2015-11-18,5
ECR11148,PM2,ECRLL,rhy,2016-01-25,4
ECR11148,PM3,ECRLL,rhy,2016-03-22,5
ECR11150,BAS,ECRLL,rhy,2015-09-18,2
ECR11150,PM1,ECRLL,rhy,2015-11-18,1
ECR11150,PM2,ECRLL,rhy,2016-01-14,4
ECR11150,PM3,ECRLL,rhy,2016-03-16,4
ECR11151,BAS,ECRLL,rhy,2015-09-19,0
ECR11151,PM1,ECRLL,rhy,2015-11-16,0
ECR11151,PM2,ECRLL,rhy,2016-01-13,1
ECR11151,PM3,ECRLL,rhy,2016-03-16,2
ECR11152,BAS,ECRLL,rhy,2015-09-19,1
ECR11152,PM1,ECRLL,rhy,2015-11-19,3
ECR11152,PM2,ECRLL,rhy,2016-01-13,2
ECR11152,PM3,ECRLL,rhy,2016-03-17,2
ECR11153,BAS,ECRLL,rhy,2015-09-19,1
ECR11153,PM1,ECRLL,rhy,2015-11-18,0
ECR11153,PM2,ECRLL,rhy,2016-01-14,1
ECR11153,PM3,ECRLL,rhy,2016-03-22,1
ECR11154,BAS,ECRLL,rhy,2015-09-19,0
ECR11154,PM1,ECRLL,rhy,2015-11-18,0
ECR11154,PM2,ECRLL,rhy,2016-01-14,3
ECR11154,PM3,ECRLL,rhy,2016-03-28,1
ECR11155,BAS,ECRLL,rhy,2015-09-19,1
ECR11155,PM1,ECRLL,rhy,2015-11-18,4
ECR11155,PM2,ECRLL,rhy,2016-01-13,4
ECR11155,PM3,ECRLL,rhy,2016-03-16,5
ECR11156,BAS,ECRLL,rhy,2015-09-15,3
ECR11156,PM1,ECRLL,rhy,2015-11-16,1
ECR11156,PM2,ECRLL,rhy,2016-01-14,2
ECR11156,PM3,ECRLL,rhy,2016-03-22,3
ECR11157,BAS,ECRLL,rhy,2015-11-18,2
ECR11157,PM1,ECRLL,rhy,2015-11-16,3
ECR11157,PM2,ECRLL,rhy,2016-01-13,1
ECR11157,PM3,ECRLL,rhy,2016-03-23,2
ECR11158,BAS,ECRLL,rhy,2015-09-18,0
ECR11158,PM1,ECRLL,rhy,2015-11-18,0
ECR11158,PM2,ECRLL,rhy,2016-01-14,1
ECR11158,PM3,ECRLL,rhy,2016-03-28,2
ECR11159,BAS,ECRLL,rhy,2015-09-18,3
ECR11159,PM1,ECRLL,rhy,2015-11-18,0
ECR11159,PM2,ECRLL,rhy,2016-01-13,2
ECR11159,PM3,ECRLL,rhy,2016-03-22,5
ECR11160,BAS,ECRLL,rhy,2015-09-19,0
ECR11160,PM1,ECRLL,rhy,2015-11-16,4
ECR11160,PM2,ECRLL,rhy,2016-01-15,3
ECR11160,PM3,ECRLL,rhy,2016-03-22,3
ECR11161,BAS,ECRLL,rhy,2015-09-18,0
ECR11161,PM1,ECRLL,rhy,2015-11-19,1
ECR11161,PM2,ECRLL,rhy,2016-01-19,0
ECR11161,PM3,ECRLL,rhy,2016-03-23,0
ECR11162,BAS,ECRLL,rhy,2015-09-18,2
ECR11162,PM1,ECRLL,rhy,2015-11-16,2
ECR11162,PM2,ECRLL,rhy,2016-01-13,2
ECR11162,PM3,ECRLL,rhy,2016-03-28,2
ECR11163,BAS,ECRLL,rhy,2015-10-20,NULL
ECR11163,PM1,ECRLL,rhy,2015-10-26,1
ECR11163,PM2,ECRLL,rhy,2016-01-08,0
ECR11163,PM3,ECRLL,rhy,2016-03-08,1
ECR11164,BAS,ECRLL,rhy,2015-09-25,3
ECR11164,PM1,ECRLL,rhy,2015-11-10,2
ECR11164,PM2,ECRLL,rhy,2016-01-11,5
ECR11164,PM3,ECRLL,rhy,2016-03-08,5
ECR11165,BAS,ECRLL,rhy,2015-09-18,0
ECR11165,PM1,ECRLL,rhy,2015-11-13,2
ECR11165,PM2,ECRLL,rhy,2016-01-08,2
ECR11165,PM3,ECRLL,rhy,2016-03-17,2
ECR11166,BAS,ECRLL,rhy,2015-09-18,2
ECR11166,PM1,ECRLL,rhy,2015-11-10,4
ECR11166,PM2,ECRLL,rhy,2016-01-12,5
ECR11166,PM3,ECRLL,rhy,2016-03-22,5
ECR11167,BAS,ECRLL,rhy,2015-09-22,3
ECR11167,PM1,ECRLL,rhy,2015-11-13,0
ECR11167,PM2,ECRLL,rhy,2016-01-12,3
ECR11167,PM3,ECRLL,rhy,2016-03-23,3
ECR11168,BAS,ECRLL,rhy,2015-09-18,1
ECR11169,BAS,ECRLL,rhy,2015-09-18,2
ECR11169,PM1,ECRLL,rhy,2015-11-10,2
ECR11169,PM2,ECRLL,rhy,2016-01-06,5
ECR11169,PM3,ECRLL,rhy,2016-03-17,3
ECR11170,BAS,ECRLL,rhy,2015-09-18,1
ECR11170,PM1,ECRLL,rhy,2015-11-04,1
ECR11170,PM2,ECRLL,rhy,2016-01-12,3
ECR11170,PM3,ECRLL,rhy,2016-03-23,NULL
ECR11171,BAS,ECRLL,rhy,2015-09-18,0
ECR11171,PM1,ECRLL,rhy,2015-11-12,1
ECR11171,PM2,ECRLL,rhy,2016-01-11,2
ECR11171,PM3,ECRLL,rhy,2016-03-24,2
ECR11172,BAS,ECRLL,rhy,2015-09-17,1
ECR11172,PM1,ECRLL,rhy,2015-11-09,3
ECR11172,PM2,ECRLL,rhy,2016-01-19,5
ECR11172,PM3,ECRLL,rhy,2016-03-18,4
ECR11173,BAS,ECRLL,rhy,2015-09-17,1
ECR11173,PM1,ECRLL,rhy,2015-11-09,2
ECR11173,PM2,ECRLL,rhy,2016-01-19,3
ECR11173,PM3,ECRLL,rhy,2016-03-18,5
ECR11174,BAS,ECRLL,rhy,2015-09-18,0
ECR11174,PM1,ECRLL,rhy,2015-11-13,0
ECR11174,PM2,ECRLL,rhy,2016-01-13,1
ECR11174,PM3,ECRLL,rhy,2016-04-05,0
ECR11175,BAS,ECRLL,rhy,2015-09-18,1
ECR11175,PM1,ECRLL,rhy,2015-11-13,5
ECR11175,PM2,ECRLL,rhy,2016-01-15,5
ECR11175,PM3,ECRLL,rhy,2016-03-28,2
ECR11176,BAS,ECRLL,rhy,2015-09-18,3
ECR11176,PM1,ECRLL,rhy,2015-11-13,2
ECR11176,PM2,ECRLL,rhy,2016-01-14,2
ECR11176,PM3,ECRLL,rhy,2016-03-28,5
ECR11177,BAS,ECRLL,rhy,2015-09-18,1
ECR11177,PM1,ECRLL,rhy,2015-11-12,2
ECR11177,PM2,ECRLL,rhy,2016-01-15,5
ECR11177,PM3,ECRLL,rhy,2016-03-28,3
ECR11178,BAS,ECRLL,rhy,2015-09-18,1
ECR11178,PM1,ECRLL,rhy,2015-11-13,1
ECR11178,PM2,ECRLL,rhy,2016-01-15,2
ECR11178,PM3,ECRLL,rhy,2016-03-28,1
